PROJECT	TIMEPOINT	proj_min_commit_fraction	proj_max_commit_fraction
AES	2020020522	1.0	1.0
AES	2020020523	1.0	1.0
AES	2020020600	1.0	1.0
AES	2020020601	1.0	1.0
AES	2020020602	1.0	1.0
AES	2020020603	1.0	1.0
AES	2020020604	1.0	1.0
AES	2020020605	1.0	1.0
AES	2020020606	1.0	1.0
AES	2020020607	1.0	1.0
AES	2020020608	1.0	1.0
AES	2020020609	1.0	1.0
AES	2020020610	1.0	1.0
AES	2020020611	1.0	1.0
AES	2020020612	1.0	1.0
AES	2020020613	1.0	1.0
AES	2020020614	1.0	1.0
AES	2020020615	1.0	1.0
AES	2020020616	1.0	1.0
AES	2020020617	1.0	1.0
AES	2020020618	1.0	1.0
AES	2020020619	1.0	1.0
AES	2020020620	1.0	1.0
AES	2020020621	1.0	1.0
AES	2020020622	1.0	1.0
AES	2020020623	1.0	1.0
AES	2020020700	1.0	1.0
AES	2020020701	1.0	1.0
AES	2020020702	1.0	1.0
AES	2020020703	1.0	1.0
AES	2020020704	1.0	1.0
AES	2020020705	1.0	1.0
AES	2020020706	1.0	1.0
AES	2020020707	1.0	1.0
AES	2020020708	1.0	1.0
AES	2020020709	1.0	1.0
AES	2020020710	1.0	1.0
AES	2020020711	1.0	1.0
AES	2020020712	1.0	1.0
AES	2020020713	1.0	1.0
AES	2020020714	1.0	1.0
AES	2020020715	1.0	1.0
AES	2020020716	1.0	1.0
AES	2020020717	1.0	1.0
AES	2020020718	1.0	1.0
AES	2020020719	1.0	1.0
AES	2020020720	1.0	1.0
AES	2020020721	1.0	1.0
AES	2020020722	1.0	1.0
AES	2020020723	1.0	1.0
AES	2020020800	1.0	1.0
AES	2020020801	1.0	1.0
AES	2020020802	1.0	1.0
AES	2020020803	1.0	1.0
AES	2020020804	1.0	1.0
AES	2020020805	1.0	1.0
AES	2020020806	1.0	1.0
AES	2020020807	1.0	1.0
AES	2020020808	1.0	1.0
AES	2020020809	1.0	1.0
AES	2020020810	1.0	1.0
AES	2020020811	1.0	1.0
AES	2020020812	1.0	1.0
AES	2020020813	1.0	1.0
AES	2020020814	1.0	1.0
AES	2020020815	1.0	1.0
AES	2020020816	1.0	1.0
AES	2020020817	1.0	1.0
AES	2020020818	1.0	1.0
AES	2020020819	1.0	1.0
AES	2020020820	1.0	1.0
AES	2020020821	1.0	1.0
AES	2020020822	1.0	1.0
AES	2020020823	1.0	1.0
AES	2020020900	1.0	1.0
AES	2020020901	1.0	1.0
AES	2020020902	1.0	1.0
AES	2020020903	1.0	1.0
AES	2020020904	1.0	1.0
AES	2020020905	1.0	1.0
AES	2020020906	1.0	1.0
AES	2020020907	1.0	1.0
AES	2020020908	1.0	1.0
AES	2020020909	1.0	1.0
AES	2020020910	1.0	1.0
AES	2020020911	1.0	1.0
AES	2020020912	1.0	1.0
AES	2020020913	1.0	1.0
AES	2020020914	1.0	1.0
AES	2020020915	1.0	1.0
AES	2020020916	1.0	1.0
AES	2020020917	1.0	1.0
AES	2020020918	1.0	1.0
AES	2020020919	1.0	1.0
AES	2020020920	1.0	1.0
AES	2020020921	1.0	1.0
AES	2020020922	1.0	1.0
AES	2020020923	1.0	1.0
AES	2020021000	1.0	1.0
AES	2020021001	1.0	1.0
AES	2020021002	1.0	1.0
AES	2020021003	1.0	1.0
AES	2020021004	1.0	1.0
AES	2020021005	1.0	1.0
AES	2020021006	1.0	1.0
AES	2020021007	1.0	1.0
AES	2020021008	1.0	1.0
AES	2020021009	1.0	1.0
AES	2020021010	1.0	1.0
AES	2020021011	1.0	1.0
AES	2020021012	1.0	1.0
AES	2020021013	1.0	1.0
AES	2020021014	1.0	1.0
AES	2020021015	1.0	1.0
AES	2020021016	1.0	1.0
AES	2020021017	1.0	1.0
AES	2020021018	1.0	1.0
AES	2020021019	1.0	1.0
AES	2020021020	1.0	1.0
AES	2020021021	1.0	1.0
AES	2020021022	1.0	1.0
AES	2020021023	1.0	1.0
AES	2020021100	1.0	1.0
AES	2020021101	1.0	1.0
AES	2020021102	1.0	1.0
AES	2020021103	1.0	1.0
AES	2020021104	1.0	1.0
AES	2020021105	1.0	1.0
AES	2020021106	1.0	1.0
AES	2020021107	1.0	1.0
AES	2020021108	1.0	1.0
AES	2020021109	1.0	1.0
AES	2020021110	1.0	1.0
AES	2020021111	1.0	1.0
AES	2020021112	1.0	1.0
AES	2020021113	1.0	1.0
AES	2020021114	1.0	1.0
AES	2020021115	1.0	1.0
AES	2020021116	1.0	1.0
AES	2020021117	1.0	1.0
AES	2020021118	1.0	1.0
AES	2020021119	1.0	1.0
AES	2020021120	1.0	1.0
AES	2020021121	1.0	1.0
AES	2020021122	1.0	1.0
AES	2020021123	1.0	1.0
AES	2020021200	1.0	1.0
AES	2020021201	1.0	1.0
AES	2020021202	1.0	1.0
AES	2020021203	1.0	1.0
AES	2020021204	1.0	1.0
AES	2020021205	1.0	1.0
AES	2020021206	1.0	1.0
AES	2020021207	1.0	1.0
AES	2020021208	1.0	1.0
AES	2020021209	1.0	1.0
AES	2020021210	1.0	1.0
AES	2020021211	1.0	1.0
AES	2020021212	1.0	1.0
AES	2020021213	1.0	1.0
AES	2020021214	1.0	1.0
AES	2020021215	1.0	1.0
AES	2020021216	1.0	1.0
AES	2020021217	1.0	1.0
AES	2020021218	1.0	1.0
AES	2020021219	1.0	1.0
AES	2020021220	1.0	1.0
AES	2020021221	1.0	1.0
AES	2020021222	1.0	1.0
AES	2020021223	1.0	1.0
AES	2020021300	1.0	1.0
AES	2020021301	1.0	1.0
AES	2020021302	1.0	1.0
AES	2020021303	1.0	1.0
AES	2020021304	1.0	1.0
AES	2020021305	1.0	1.0
AES	2020021306	1.0	1.0
AES	2020021307	1.0	1.0
AES	2020021308	1.0	1.0
AES	2020021309	1.0	1.0
AES	2020021310	1.0	1.0
AES	2020021311	1.0	1.0
AES	2020021312	1.0	1.0
AES	2020021313	1.0	1.0
AES	2020021314	1.0	1.0
AES	2020021315	1.0	1.0
AES	2020021316	1.0	1.0
AES	2020021317	1.0	1.0
AES	2020021318	1.0	1.0
AES	2020021319	1.0	1.0
AES	2020021320	1.0	1.0
AES	2020021321	1.0	1.0
AES	2020021322	1.0	1.0
AES	2020021323	1.0	1.0
AES	2020021400	1.0	1.0
AES	2020021401	1.0	1.0
AES	2020021402	1.0	1.0
AES	2020021403	1.0	1.0
AES	2020021404	1.0	1.0
AES	2020021405	1.0	1.0
AES	2020021406	1.0	1.0
AES	2020021407	1.0	1.0
AES	2020021408	1.0	1.0
AES	2020021409	1.0	1.0
AES	2020021410	1.0	1.0
AES	2020021411	1.0	1.0
AES	2020021412	1.0	1.0
AES	2020021413	1.0	1.0
AES	2020021414	1.0	1.0
AES	2020021415	1.0	1.0
AES	2020021416	1.0	1.0
AES	2020021417	1.0	1.0
AES	2020021418	1.0	1.0
AES	2020021419	1.0	1.0
AES	2020021420	1.0	1.0
AES	2020021421	1.0	1.0
AES	2020021422	1.0	1.0
AES	2020021423	1.0	1.0
AES	2020021500	1.0	1.0
AES	2020021501	1.0	1.0
AES	2020021502	1.0	1.0
AES	2020021503	1.0	1.0
AES	2020021504	1.0	1.0
AES	2020021505	1.0	1.0
AES	2020021506	1.0	1.0
AES	2020021507	1.0	1.0
AES	2020021508	1.0	1.0
AES	2020021509	1.0	1.0
AES	2020021510	1.0	1.0
AES	2020021511	1.0	1.0
AES	2020021512	1.0	1.0
AES	2020021513	1.0	1.0
AES	2020021514	1.0	1.0
AES	2020021515	1.0	1.0
AES	2020021516	1.0	1.0
AES	2020021517	1.0	1.0
AES	2020021518	1.0	1.0
AES	2020021519	1.0	1.0
AES	2020021520	1.0	1.0
AES	2020021521	1.0	1.0
AES	2020021522	1.0	1.0
AES	2020021523	1.0	1.0
AES	2020021600	1.0	1.0
AES	2020021601	1.0	1.0
AES	2020021602	1.0	1.0
AES	2020021603	1.0	1.0
AES	2020021604	1.0	1.0
AES	2020021605	1.0	1.0
AES	2020021606	1.0	1.0
AES	2020021607	1.0	1.0
AES	2020021608	1.0	1.0
AES	2020021609	1.0	1.0
AES	2020021610	1.0	1.0
AES	2020021611	1.0	1.0
AES	2020021612	1.0	1.0
AES	2020021613	1.0	1.0
AES	2020021614	1.0	1.0
AES	2020021615	1.0	1.0
AES	2020021616	1.0	1.0
AES	2020021617	1.0	1.0
AES	2020021618	1.0	1.0
AES	2020021619	1.0	1.0
AES	2020021620	1.0	1.0
AES	2020021621	1.0	1.0
AES	2020021622	1.0	1.0
AES	2020021623	1.0	1.0
AES	2020021700	0.0	0.0
AES	2020021701	0.0	0.0
AES	2020021702	0.0	0.0
AES	2020021703	0.0	0.0
AES	2020021704	0.0	0.0
AES	2020021705	0.0	0.0
AES	2020021706	0.0	0.0
AES	2020021707	0.0	0.0
AES	2020021708	0.0	0.0
AES	2020021709	0.0	0.0
AES	2020021710	0.0	0.0
AES	2020021711	0.0	0.0
AES	2020021712	0.0	0.0
AES	2020021713	0.0	0.0
AES	2020021714	0.0	0.0
AES	2020021715	0.0	0.0
AES	2020021716	0.0	0.0
AES	2020021717	0.0	0.0
AES	2020021718	0.0	0.0
AES	2020021719	0.0	0.0
AES	2020021720	0.0	0.0
AES	2020021721	0.0	0.0
AES	2020021722	0.0	0.0
AES	2020021723	0.0	0.0
AES	2020021800	0.0	0.0
AES	2020021801	0.0	0.0
AES	2020021802	0.0	0.0
AES	2020021803	0.0	0.0
AES	2020021804	0.0	0.0
AES	2020021805	0.0	0.0
AES	2020021806	0.0	0.0
AES	2020021807	0.0	0.0
AES	2020021808	0.0	0.0
AES	2020021809	0.0	0.0
AES	2020021810	0.0	0.0
AES	2020021811	0.0	0.0
AES	2020021812	0.0	0.0
AES	2020021813	0.0	0.0
AES	2020021814	0.0	0.0
AES	2020021815	0.0	0.0
AES	2020021816	0.0	0.0
AES	2020021817	0.0	0.0
AES	2020021818	0.0	0.0
AES	2020021819	0.0	0.0
AES	2020021820	0.0	0.0
AES	2020021821	0.0	0.0
AES	2020021822	0.0	0.0
AES	2020021823	0.0	0.0
AES	2020021900	0.0	0.0
AES	2020021901	0.0	0.0
AES	2020021902	0.0	0.0
AES	2020021903	0.0	0.0
AES	2020021904	0.0	0.0
AES	2020021905	0.0	0.0
AES	2020021906	0.0	0.0
AES	2020021907	0.0	0.0
AES	2020021908	0.0	0.0
AES	2020021909	0.0	0.0
AES	2020021910	0.0	0.0
AES	2020021911	0.0	0.0
AES	2020021912	0.0	0.0
AES	2020021913	0.0	0.0
AES	2020021914	0.0	0.0
AES	2020021915	0.0	0.0
AES	2020021916	0.0	0.0
AES	2020021917	0.0	0.0
AES	2020021918	0.0	0.0
AES	2020021919	0.0	0.0
AES	2020021920	0.0	0.0
AES	2020021921	0.0	0.0
AES	2020021922	0.0	0.0
AES	2020021923	0.0	0.0
AES	2020022000	0.0	0.0
AES	2020022001	0.0	0.0
AES	2020022002	0.0	0.0
AES	2020022003	0.0	0.0
AES	2020022004	0.0	0.0
AES	2020022005	0.0	0.0
AES	2020022006	0.0	0.0
AES	2020022007	0.0	0.0
AES	2020022008	0.0	0.0
AES	2020022009	0.0	0.0
AES	2020022010	0.0	0.0
AES	2020022011	0.0	0.0
AES	2020022012	0.0	0.0
AES	2020022013	0.0	0.0
AES	2020022014	0.0	0.0
AES	2020022015	0.0	0.0
AES	2020022016	0.0	0.0
AES	2020022017	0.0	0.0
AES	2020022018	0.0	0.0
AES	2020022019	0.0	0.0
AES	2020022020	0.0	0.0
AES	2020022021	0.0	0.0
AES	2020022022	0.0	0.0
AES	2020022023	0.0	0.0
AES	2020022100	0.0	0.0
AES	2020022101	0.0	0.0
AES	2020022102	0.0	0.0
AES	2020022103	0.0	0.0
AES	2020022104	0.0	0.0
AES	2020022105	0.0	0.0
AES	2020022106	0.0	0.0
AES	2020022107	0.0	0.0
AES	2020022108	0.0	0.0
AES	2020022109	0.0	0.0
AES	2020022110	0.0	0.0
AES	2020022111	0.0	0.0
AES	2020022112	0.0	0.0
AES	2020022113	0.0	0.0
AES	2020022114	0.0	0.0
AES	2020022115	0.0	0.0
AES	2020022116	0.0	0.0
AES	2020022117	0.0	0.0
AES	2020022118	0.0	0.0
AES	2020022119	0.0	0.0
AES	2020022120	0.0	0.0
AES	2020022121	0.0	0.0
AES	2020022122	0.0	0.0
AES	2020022123	0.0	0.0
AES	2020022200	0.0	0.0
AES	2020022201	0.0	0.0
AES	2020022202	0.0	0.0
AES	2020022203	0.0	0.0
AES	2020022204	0.0	0.0
AES	2020022205	0.0	0.0
AES	2020022206	0.0	0.0
AES	2020022207	0.0	0.0
AES	2020022208	0.0	0.0
AES	2020022209	0.0	0.0
AES	2020022210	0.0	0.0
AES	2020022211	0.0	0.0
AES	2020022212	0.0	0.0
AES	2020022213	0.0	0.0
AES	2020022214	0.0	0.0
AES	2020022215	0.0	0.0
AES	2020022216	0.0	0.0
AES	2020022217	0.0	0.0
AES	2020022218	0.0	0.0
AES	2020022219	0.0	0.0
AES	2020022220	0.0	0.0
AES	2020022221	0.0	0.0
AES	2020022222	0.0	0.0
AES	2020022223	0.0	0.0
AES	2020022300	0.0	0.0
AES	2020022301	0.0	0.0
AES	2020022302	0.0	0.0
AES	2020022303	0.0	0.0
AES	2020022304	0.0	0.0
AES	2020022305	0.0	0.0
AES	2020022306	0.0	0.0
AES	2020022307	0.0	0.0
AES	2020022308	0.0	0.0
AES	2020022309	0.0	0.0
AES	2020022310	0.0	0.0
AES	2020022311	0.0	0.0
AES	2020022312	0.0	0.0
AES	2020022313	0.0	0.0
AES	2020022314	0.0	0.0
AES	2020022315	0.0	0.0
AES	2020022316	0.0	0.0
AES	2020022317	0.0	0.0
AES	2020022318	0.0	0.0
AES	2020022319	0.0	0.0
AES	2020022320	0.0	0.0
AES	2020022321	0.0	0.0
AES	2020022322	0.0	0.0
AES	2020022323	0.0	0.0
AES	2020022400	0.0	0.0
AES	2020022401	0.0	0.0
AES	2020022402	0.0	0.0
AES	2020022403	0.0	0.0
AES	2020022404	0.0	0.0
AES	2020022405	0.0	0.0
AES	2020022406	0.0	0.0
AES	2020022407	0.0	0.0
AES	2020022408	0.0	0.0
AES	2020022409	0.0	0.0
AES	2020022410	0.0	0.0
AES	2020022411	0.0	0.0
AES	2020022412	0.0	0.0
AES	2020022413	0.0	0.0
AES	2020022414	0.0	0.0
AES	2020022415	0.0	0.0
AES	2020022416	0.0	0.0
AES	2020022417	0.0	0.0
AES	2020022418	0.0	0.0
AES	2020022419	0.0	0.0
AES	2020022420	0.0	0.0
AES	2020022421	0.0	0.0
AES	2020022422	0.0	0.0
AES	2020022423	0.0	0.0
AES	2020022500	0.0	0.0
AES	2020022501	0.0	0.0
AES	2020022502	0.0	0.0
AES	2020022503	0.0	0.0
AES	2020022504	0.0	0.0
AES	2020022505	0.0	0.0
AES	2020022506	0.0	0.0
AES	2020022507	0.0	0.0
AES	2020022508	0.0	0.0
AES	2020022509	0.0	0.0
AES	2020022510	0.0	0.0
AES	2020022511	0.0	0.0
AES	2020022512	0.0	0.0
AES	2020022513	0.0	0.0
AES	2020022514	0.0	0.0
AES	2020022515	0.0	0.0
AES	2020022516	0.0	0.0
AES	2020022517	0.0	0.0
AES	2020022518	0.0	0.0
AES	2020022519	0.0	0.0
AES	2020022520	0.0	0.0
AES	2020022521	0.0	0.0
AES	2020022522	0.0	0.0
AES	2020022523	0.0	0.0
AES	2020022600	0.0	0.0
AES	2020022601	0.0	0.0
AES	2020022602	0.0	0.0
AES	2020022603	0.0	0.0
AES	2020022604	0.0	0.0
AES	2020022605	0.0	0.0
AES	2020022606	0.0	0.0
AES	2020022607	0.0	0.0
AES	2020022608	0.0	0.0
AES	2020022609	0.0	0.0
AES	2020022610	0.0	0.0
AES	2020022611	0.0	0.0
AES	2020022612	0.0	0.0
AES	2020022613	0.0	0.0
AES	2020022614	0.0	0.0
AES	2020022615	0.0	0.0
AES	2020022616	0.0	0.0
AES	2020022617	0.0	0.0
AES	2020022618	0.0	0.0
AES	2020022619	0.0	0.0
AES	2020022620	0.0	0.0
AES	2020022621	0.0	0.0
AES	2020022622	0.0	0.0
AES	2020022623	0.0	0.0
AES	2020022700	0.0	0.0
AES	2020022701	0.0	0.0
AES	2020022702	0.0	0.0
AES	2020022703	0.0	0.0
AES	2020022704	0.0	0.0
AES	2020022705	0.0	0.0
AES	2020022706	0.0	0.0
AES	2020022707	0.0	0.0
AES	2020022708	0.0	0.0
AES	2020022709	0.0	0.0
AES	2020022710	0.0	0.0
AES	2020022711	0.0	0.0
AES	2020022712	0.0	0.0
AES	2020022713	0.0	0.0
AES	2020022714	0.0	0.0
AES	2020022715	0.0	0.0
AES	2020022716	0.0	0.0
AES	2020022717	0.0	0.0
AES	2020022718	0.0	0.0
AES	2020022719	0.0	0.0
AES	2020022720	0.0	0.0
AES	2020022721	0.0	0.0
AES	2020022722	0.0	0.0
AES	2020022723	0.0	0.0
AES	2020022800	0.0	0.0
AES	2020022801	0.0	0.0
AES	2020022802	0.0	0.0
AES	2020022803	0.0	0.0
AES	2020022804	0.0	0.0
AES	2020022805	0.0	0.0
AES	2020022806	0.0	0.0
AES	2020022807	0.0	0.0
AES	2020022808	0.0	0.0
AES	2020022809	0.0	0.0
AES	2020022810	0.0	0.0
AES	2020022811	0.0	0.0
AES	2020022812	0.0	0.0
AES	2020022813	0.0	0.0
AES	2020022814	0.0	0.0
AES	2020022815	0.0	0.0
AES	2020022816	0.0	0.0
AES	2020022817	0.0	0.0
AES	2020022818	0.0	0.0
AES	2020022819	0.0	0.0
AES	2020022820	0.0	0.0
AES	2020022821	0.0	0.0
AES	2020022822	0.0	0.0
AES	2020022823	0.0	0.0
AES	2020022900	0.0	0.0
AES	2020022901	0.0	0.0
AES	2020022902	0.0	0.0
AES	2020022903	0.0	0.0
AES	2020022904	0.0	0.0
AES	2020022905	0.0	0.0
AES	2020022906	0.0	0.0
AES	2020022907	0.0	0.0
AES	2020022908	0.0	0.0
AES	2020022909	0.0	0.0
AES	2020022910	0.0	0.0
AES	2020022911	0.0	0.0
AES	2020022912	0.0	0.0
AES	2020022913	0.0	0.0
AES	2020022914	0.0	0.0
AES	2020022915	0.0	0.0
AES	2020022916	0.0	0.0
AES	2020022917	0.0	0.0
AES	2020022918	0.0	0.0
AES	2020022919	0.0	0.0
AES	2020022920	0.0	0.0
AES	2020022921	0.0	0.0
AES	2020022922	0.0	0.0
AES	2020022923	0.0	0.0
AES	2020030100	0.0	0.0
AES	2020030101	0.0	0.0
AES	2020030102	0.0	0.0
AES	2020030103	0.0	0.0
AES	2020030104	0.0	0.0
AES	2020030105	0.0	0.0
AES	2020030106	0.0	0.0
AES	2020030107	0.0	0.0
AES	2020030108	0.0	0.0
AES	2020030109	0.0	0.0
AES	2020030110	0.0	0.0
AES	2020030111	0.0	0.0
AES	2020030112	0.0	0.0
AES	2020030113	0.0	0.0
AES	2020030114	0.0	0.0
AES	2020030115	0.0	0.0
AES	2020030116	0.0	0.0
AES	2020030117	0.0	0.0
AES	2020030118	0.0	0.0
AES	2020030119	0.0	0.0
AES	2020030120	0.0	0.0
AES	2020030121	0.0	0.0
AES	2020030122	0.0	0.0
AES	2020030123	0.0	0.0
AES	2020030200	0.0	0.0
AES	2020030201	0.0	0.0
AES	2020030202	0.0	0.0
AES	2020030203	0.0	0.0
AES	2020030204	0.0	0.0
AES	2020030205	0.0	0.0
AES	2020030206	0.0	0.0
AES	2020030207	0.0	0.0
AES	2020030208	0.0	0.0
AES	2020030209	0.0	0.0
AES	2020030210	0.0	0.0
AES	2020030211	0.0	0.0
AES	2020030212	0.0	0.0
AES	2020030213	0.0	0.0
AES	2020030214	0.0	0.0
AES	2020030215	0.0	0.0
AES	2020030216	0.0	0.0
AES	2020030217	0.0	0.0
AES	2020030218	0.0	0.0
AES	2020030219	0.0	0.0
AES	2020030220	0.0	0.0
AES	2020030221	0.0	0.0
AES	2020030222	0.0	0.0
AES	2020030223	0.0	0.0
AES	2020030300	0.0	0.0
AES	2020030301	0.0	0.0
AES	2020030302	0.0	0.0
AES	2020030303	0.0	0.0
AES	2020030304	0.0	0.0
AES	2020030305	0.0	0.0
AES	2020030306	0.0	0.0
AES	2020030307	0.0	0.0
AES	2020030308	0.0	0.0
AES	2020030309	0.0	0.0
AES	2020030310	0.0	0.0
AES	2020030311	0.0	0.0
AES	2020030312	0.0	0.0
AES	2020030313	0.0	0.0
AES	2020030314	0.0	0.0
AES	2020030315	0.0	0.0
AES	2020030316	0.0	0.0
AES	2020030317	0.0	0.0
AES	2020030318	0.0	0.0
AES	2020030319	0.0	0.0
AES	2020030320	0.0	0.0
AES	2020030321	0.0	0.0
AES	2020030322	0.0	0.0
AES	2020030323	0.0	0.0
AES	2020030400	0.0	0.0
AES	2020030401	0.0	0.0
AES	2020030402	0.0	0.0
AES	2020030403	0.0	0.0
AES	2020030404	0.0	0.0
AES	2020030405	0.0	0.0
AES	2020030406	0.0	0.0
AES	2020030407	0.0	0.0
AES	2020030408	0.0	0.0
AES	2020030409	0.0	0.0
AES	2020030410	0.0	0.0
AES	2020030411	0.0	0.0
AES	2020030412	0.0	0.0
AES	2020030413	0.0	0.0
AES	2020030414	0.0	0.0
AES	2020030415	0.0	0.0
AES	2020030416	0.0	0.0
AES	2020030417	0.0	0.0
AES	2020030418	0.0	0.0
AES	2020030419	0.0	0.0
AES	2020030420	0.0	0.0
AES	2020030421	0.0	0.0
AES	2020030422	0.0	0.0
AES	2020030423	0.0	0.0
AES	2020030500	1.0	1.0
AES	2020030501	1.0	1.0
AES	2020030502	1.0	1.0
AES	2020030503	1.0	1.0
AES	2020030504	1.0	1.0
AES	2020030505	1.0	1.0
AES	2020030506	1.0	1.0
AES	2020030507	1.0	1.0
AES	2020030508	1.0	1.0
AES	2020030509	1.0	1.0
AES	2020030510	1.0	1.0
AES	2020030511	1.0	1.0
AES	2020030512	1.0	1.0
AES	2020030513	1.0	1.0
AES	2020030514	1.0	1.0
AES	2020030515	1.0	1.0
AES	2020030516	1.0	1.0
AES	2020030517	1.0	1.0
AES	2020030518	1.0	1.0
AES	2020030519	1.0	1.0
AES	2020030520	1.0	1.0
AES	2020030521	1.0	1.0
AES	2020030522	1.0	1.0
AES	2020030523	1.0	1.0
AES	2020030600	1.0	1.0
AES	2020030601	1.0	1.0
AES	2020030602	1.0	1.0
AES	2020030603	1.0	1.0
AES	2020030604	1.0	1.0
AES	2020030605	1.0	1.0
AES	2020030606	1.0	1.0
AES	2020030607	1.0	1.0
AES	2020030608	1.0	1.0
AES	2020030609	1.0	1.0
AES	2020030610	1.0	1.0
AES	2020030611	1.0	1.0
AES	2020030612	1.0	1.0
AES	2020030613	1.0	1.0
AES	2020030614	1.0	1.0
AES	2020030615	1.0	1.0
AES	2020030616	1.0	1.0
AES	2020030617	1.0	1.0
AES	2020030618	1.0	1.0
AES	2020030619	1.0	1.0
AES	2020030620	1.0	1.0
AES	2020030621	1.0	1.0
AES	2020030622	1.0	1.0
AES	2020030623	1.0	1.0
AES	2020030700	1.0	1.0
AES	2020030701	1.0	1.0
AES	2020030702	1.0	1.0
AES	2020030703	1.0	1.0
AES	2020030704	1.0	1.0
AES	2020030705	1.0	1.0
AES	2020030706	1.0	1.0
AES	2020030707	1.0	1.0
AES	2020030708	1.0	1.0
AES	2020030709	1.0	1.0
AES	2020030710	1.0	1.0
AES	2020030711	1.0	1.0
AES	2020030712	1.0	1.0
AES	2020030713	1.0	1.0
AES	2020030714	1.0	1.0
AES	2020030715	1.0	1.0
AES	2020030716	1.0	1.0
AES	2020030717	1.0	1.0
AES	2020030718	1.0	1.0
AES	2020030719	1.0	1.0
AES	2020030720	1.0	1.0
AES	2020030721	1.0	1.0
AES	2020030722	1.0	1.0
AES	2020030723	1.0	1.0
AES	2020030800	1.0	1.0
AES	2020030801	1.0	1.0
AES	2020030802	1.0	1.0
AES	2020030803	1.0	1.0
AES	2020030804	1.0	1.0
AES	2020030805	1.0	1.0
AES	2020030806	1.0	1.0
AES	2020030807	1.0	1.0
AES	2020030808	1.0	1.0
AES	2020030809	1.0	1.0
AES	2020030810	1.0	1.0
AES	2020030811	1.0	1.0
AES	2020030812	1.0	1.0
AES	2020030813	1.0	1.0
AES	2020030814	1.0	1.0
AES	2020030815	1.0	1.0
AES	2020030816	1.0	1.0
AES	2020030817	1.0	1.0
AES	2020030818	1.0	1.0
AES	2020030819	1.0	1.0
AES	2020030820	1.0	1.0
AES	2020030821	1.0	1.0
AES	2020030822	1.0	1.0
AES	2020030823	1.0	1.0
AES	2020030900	1.0	1.0
AES	2020030901	1.0	1.0
AES	2020030902	1.0	1.0
AES	2020030903	1.0	1.0
AES	2020030904	1.0	1.0
AES	2020030905	1.0	1.0
AES	2020030906	1.0	1.0
AES	2020030907	1.0	1.0
AES	2020030908	1.0	1.0
AES	2020030909	1.0	1.0
AES	2020030910	1.0	1.0
AES	2020030911	1.0	1.0
AES	2020030912	1.0	1.0
AES	2020030913	1.0	1.0
AES	2020030914	1.0	1.0
AES	2020030915	1.0	1.0
AES	2020030916	1.0	1.0
AES	2020030917	1.0	1.0
AES	2020030918	1.0	1.0
AES	2020030919	1.0	1.0
AES	2020030920	1.0	1.0
AES	2020030921	1.0	1.0
AES	2020030922	1.0	1.0
AES	2020030923	1.0	1.0
AES	2020031000	1.0	1.0
AES	2020031001	1.0	1.0
AES	2020031002	1.0	1.0
AES	2020031003	1.0	1.0
AES	2020031004	1.0	1.0
AES	2020031005	1.0	1.0
AES	2020031006	1.0	1.0
AES	2020031007	1.0	1.0
AES	2020031008	1.0	1.0
AES	2020031009	1.0	1.0
AES	2020031010	1.0	1.0
AES	2020031011	1.0	1.0
AES	2020031012	1.0	1.0
AES	2020031013	1.0	1.0
AES	2020031014	1.0	1.0
AES	2020031015	1.0	1.0
AES	2020031016	1.0	1.0
AES	2020031017	1.0	1.0
AES	2020031018	1.0	1.0
AES	2020031019	1.0	1.0
AES	2020031020	1.0	1.0
AES	2020031021	1.0	1.0
AES	2020031022	1.0	1.0
AES	2020031023	1.0	1.0
AES	2020031100	1.0	1.0
AES	2020031101	1.0	1.0
AES	2020031102	1.0	1.0
AES	2020031103	1.0	1.0
AES	2020031104	1.0	1.0
AES	2020031105	1.0	1.0
AES	2020031106	1.0	1.0
AES	2020031107	1.0	1.0
AES	2020031108	1.0	1.0
AES	2020031109	1.0	1.0
AES	2020031110	1.0	1.0
AES	2020031111	1.0	1.0
AES	2020031112	1.0	1.0
AES	2020031113	1.0	1.0
AES	2020031114	1.0	1.0
AES	2020031115	1.0	1.0
AES	2020031116	1.0	1.0
AES	2020031117	1.0	1.0
AES	2020031118	1.0	1.0
AES	2020031119	1.0	1.0
AES	2020031120	1.0	1.0
AES	2020031121	1.0	1.0
AES	2020031122	1.0	1.0
AES	2020031123	1.0	1.0
AES	2020031200	1.0	1.0
AES	2020031201	1.0	1.0
AES	2020031202	1.0	1.0
AES	2020031203	1.0	1.0
AES	2020031204	1.0	1.0
AES	2020031205	1.0	1.0
AES	2020031206	1.0	1.0
AES	2020031207	1.0	1.0
AES	2020031208	1.0	1.0
AES	2020031209	1.0	1.0
AES	2020031210	1.0	1.0
AES	2020031211	1.0	1.0
AES	2020031212	1.0	1.0
AES	2020031213	1.0	1.0
AES	2020031214	1.0	1.0
AES	2020031215	1.0	1.0
AES	2020031216	1.0	1.0
AES	2020031217	1.0	1.0
AES	2020031218	1.0	1.0
AES	2020031219	1.0	1.0
AES	2020031220	1.0	1.0
AES	2020031221	1.0	1.0
AES	2020031222	1.0	1.0
AES	2020031223	1.0	1.0
AES	2020031300	1.0	1.0
AES	2020031301	1.0	1.0
AES	2020031302	1.0	1.0
AES	2020031303	1.0	1.0
AES	2020031304	1.0	1.0
AES	2020031305	1.0	1.0
