LOAD_ZONE	TIMEPOINT	renewable_forecast_mw	contingency_reserve_requirement_mw	regulating_reserve_requirement_mw
Oahu	2020012518	69.0330049231	180.0	38.6892331653
Oahu	2020012519	74.8	180.0	38.6892331653
Oahu	2020012520	72.5	180.0	17.99
Oahu	2020012521	76.5	180.0	17.99
Oahu	2020012522	76.7	180.0	17.99
Oahu	2020012523	77.8	180.0	38.6892331653
Oahu	2020012600	72.9	180.0	17.99
Oahu	2020012601	71.3	180.0	17.99
Oahu	2020012602	75.5	180.0	17.99
Oahu	2020012603	63.7	180.0	17.99
Oahu	2020012604	60.1	180.0	17.99
Oahu	2020012605	54.8	180.0	17.99
Oahu	2020012606	59.0	180.0	38.6892331653
Oahu	2020012607	69.20233112	180.0	38.6892331653
Oahu	2020012608	95.3205076923	180.0	38.6892331653
Oahu	2020012609	136.77326	180.0	38.6892331653
Oahu	2020012610	170.662231538	180.0	38.6892331653
Oahu	2020012611	172.54159	180.0	38.6892331653
Oahu	2020012612	179.196086154	180.0	38.6892331653
Oahu	2020012613	172.96648	180.0	38.6892331653
Oahu	2020012614	180.67904	180.0	38.6892331653
Oahu	2020012615	167.997596923	180.0	38.6892331653
Oahu	2020012616	139.845178462	180.0	38.6892331653
Oahu	2020012617	88.3959061538	180.0	38.6892331653
Oahu	2020012618	60.3301068462	180.0	38.6892331653
Oahu	2020012619	64.0	180.0	38.6892331653
Oahu	2020012620	67.4	180.0	17.99
Oahu	2020012621	83.9	180.0	17.99
Oahu	2020012622	85.6	180.0	17.99
Oahu	2020012623	88.4	180.0	38.6892331653
Oahu	2020012700	84.1	180.0	17.99
Oahu	2020012701	80.9	180.0	17.99
Oahu	2020012702	74.0	180.0	17.99
Oahu	2020012703	60.7	180.0	17.99
Oahu	2020012704	61.3	180.0	17.99
Oahu	2020012705	56.6	180.0	17.99
Oahu	2020012706	64.8	180.0	38.6892331653
Oahu	2020012707	71.9055048062	180.0	38.6892331653
Oahu	2020012708	102.457510769	180.0	38.6892331653
Oahu	2020012709	161.223260769	180.0	38.6892331653
Oahu	2020012710	190.745585385	180.0	38.6892331653
Oahu	2020012711	194.361337692	180.0	38.6892331653
Oahu	2020012712	198.246156154	180.0	38.6892331653
Oahu	2020012713	176.500798462	180.0	38.6892331653
Oahu	2020012714	160.386082308	180.0	38.6892331653
Oahu	2020012715	159.614416154	180.0	38.6892331653
Oahu	2020012716	138.248566154	180.0	38.6892331653
Oahu	2020012717	94.9329684615	180.0	38.6892331653
Oahu	2020012718	61.3380533846	180.0	38.6892331653
Oahu	2020012719	66.0	180.0	38.6892331653
Oahu	2020012720	67.2	180.0	17.99
Oahu	2020012721	82.2	180.0	17.99
Oahu	2020012722	82.9	180.0	17.99
Oahu	2020012723	81.7	180.0	38.6892331653
Oahu	2020012800	82.3	180.0	17.99
Oahu	2020012801	77.2	180.0	17.99
Oahu	2020012802	75.1	180.0	17.99
Oahu	2020012803	61.3	180.0	17.99
Oahu	2020012804	55.3	180.0	17.99
Oahu	2020012805	52.1	180.0	17.99
Oahu	2020012806	49.8	180.0	35.111245163
Oahu	2020012807	53.80317603	180.0	38.215149451
Oahu	2020012808	86.4912846154	180.0	38.6892331653
Oahu	2020012809	136.451826923	180.0	38.6892331653
Oahu	2020012810	174.947984615	180.0	38.6892331653
Oahu	2020012811	182.274804615	180.0	38.6892331653
Oahu	2020012812	181.849326154	180.0	38.6892331653
Oahu	2020012813	179.18904	180.0	38.6892331653
Oahu	2020012814	166.032546923	180.0	38.6892331653
Oahu	2020012815	157.471540769	180.0	38.6892331653
Oahu	2020012816	126.916614615	180.0	38.6892331653
Oahu	2020012817	86.6870953846	180.0	38.6892331653
Oahu	2020012818	59.5680935385	180.0	38.6892331653
Oahu	2020012819	59.7	180.0	38.6892331653
Oahu	2020012820	67.6	180.0	17.99
Oahu	2020012821	61.4	180.0	17.99
Oahu	2020012822	74.1	180.0	17.99
Oahu	2020012823	66.8	180.0	38.6892331653
Oahu	2020012900	68.3	180.0	17.99
Oahu	2020012901	62.2	180.0	17.99
Oahu	2020012902	48.5	180.0	17.99
Oahu	2020012903	49.6	180.0	17.99
Oahu	2020012904	49.9	180.0	17.99
Oahu	2020012905	46.0	180.0	17.99
Oahu	2020012906	54.7	180.0	38.6892331653
Oahu	2020012907	63.80448866	180.0	38.6892331653
Oahu	2020012908	88.1784715385	180.0	38.6892331653
Oahu	2020012909	126.440456154	180.0	38.6892331653
Oahu	2020012910	166.980223077	180.0	38.6892331653
Oahu	2020012911	194.984651538	180.0	38.6892331653
Oahu	2020012912	209.666426923	180.0	38.6892331653
Oahu	2020012913	219.512443077	180.0	38.6892331653
Oahu	2020012914	198.683476154	180.0	38.6892331653
Oahu	2020012915	178.945638462	180.0	38.6892331653
Oahu	2020012916	148.325508462	180.0	38.6892331653
Oahu	2020012917	95.2875123077	180.0	38.6892331653
Oahu	2020012918	57.4377959231	180.0	38.6892331653
Oahu	2020012919	65.8	180.0	38.6892331653
Oahu	2020012920	70.2	180.0	17.99
Oahu	2020012921	78.5	180.0	17.99
Oahu	2020012922	75.9	180.0	17.99
Oahu	2020012923	64.1	180.0	38.6892331653
Oahu	2020013000	50.0	180.0	17.99
Oahu	2020013001	41.5	180.0	17.99
Oahu	2020013002	42.1	180.0	17.99
Oahu	2020013003	45.4	180.0	17.99
Oahu	2020013004	37.0	180.0	17.99
Oahu	2020013005	38.8	180.0	17.99
Oahu	2020013006	46.1	180.0	32.3879787202
Oahu	2020013007	48.40398156	180.0	34.2099978248
Oahu	2020013008	72.0992515385	180.0	38.6892331653
Oahu	2020013009	140.005148462	180.0	38.6892331653
Oahu	2020013010	171.092136923	180.0	38.6892331653
Oahu	2020013011	170.232187692	180.0	38.6892331653
Oahu	2020013012	202.647162308	180.0	38.6892331653
Oahu	2020013013	193.036296154	180.0	38.6892331653
Oahu	2020013014	174.897573077	180.0	38.6892331653
Oahu	2020013015	154.019213077	180.0	38.6892331653
Oahu	2020013016	137.607202308	180.0	38.6892331653
Oahu	2020013017	83.4515776923	180.0	38.6892331653
Oahu	2020013018	44.1856133077	180.0	31.004195522
Oahu	2020013019	52.5	180.0	37.1155532751
Oahu	2020013020	50.8	180.0	17.99
Oahu	2020013021	49.7	180.0	17.99
Oahu	2020013022	43.5	180.0	17.99
Oahu	2020013023	55.5	180.0	38.6892331653
Oahu	2020013100	61.5	180.0	17.99
Oahu	2020013101	69.2	180.0	17.99
Oahu	2020013102	60.2	180.0	17.99
Oahu	2020013103	58.2	180.0	17.99
Oahu	2020013104	56.7	180.0	17.99
Oahu	2020013105	55.4	180.0	17.99
Oahu	2020013106	62.0	180.0	38.6892331653
Oahu	2020013107	75.10684145	180.0	38.6892331653
Oahu	2020013108	114.913197692	180.0	38.6892331653
Oahu	2020013109	159.574129231	180.0	38.6892331653
Oahu	2020013110	183.603924615	180.0	38.6892331653
Oahu	2020013111	196.474381538	180.0	38.6892331653
Oahu	2020013112	204.30012	180.0	38.6892331653
Oahu	2020013113	201.446946154	180.0	38.6892331653
Oahu	2020013114	190.319955385	180.0	38.6892331653
Oahu	2020013115	171.988395385	180.0	38.6892331653
Oahu	2020013116	149.359994615	180.0	38.6892331653
Oahu	2020013117	102.119273077	180.0	38.6892331653
Oahu	2020013118	80.1675465385	180.0	38.6892331653
Oahu	2020013119	86.8	180.0	38.6892331653
Oahu	2020013120	89.2	180.0	17.99
Oahu	2020013121	85.8	180.0	17.99
Oahu	2020013122	84.2	180.0	17.99
Oahu	2020013123	86.7	180.0	38.6892331653
Oahu	2020020100	89.6	180.0	17.99
Oahu	2020020101	86.5	180.0	17.99
Oahu	2020020102	82.0	180.0	17.99
Oahu	2020020103	71.8	180.0	17.99
Oahu	2020020104	67.0	180.0	17.99
Oahu	2020020105	68.6	180.0	17.99
Oahu	2020020106	69.4	180.0	38.6892331653
Oahu	2020020107	77.00147191	180.0	38.6892331653
Oahu	2020020108	113.142206923	180.0	38.6892331653
Oahu	2020020109	151.420787692	180.0	38.6892331653
Oahu	2020020110	184.574173846	180.0	38.6892331653
Oahu	2020020111	186.310296923	180.0	38.6892331653
Oahu	2020020112	195.175834615	180.0	38.6892331653
Oahu	2020020113	197.624553077	180.0	38.6892331653
Oahu	2020020114	189.305421538	180.0	38.6892331653
Oahu	2020020115	154.448383077	180.0	38.6892331653
Oahu	2020020116	130.220722308	180.0	38.6892331653
Oahu	2020020117	93.9886146154	180.0	38.6892331653
Oahu	2020020118	71.3294787692	180.0	38.6892331653
Oahu	2020020119	72.1	180.0	38.6892331653
Oahu	2020020120	74.2	180.0	17.99
Oahu	2020020121	80.5	180.0	17.99
Oahu	2020020122	76.7	180.0	17.99
Oahu	2020020123	71.8	180.0	38.6892331653
Oahu	2020020200	63.7	180.0	17.99
Oahu	2020020201	57.7	180.0	17.99
Oahu	2020020202	46.6	180.0	17.99
Oahu	2020020203	50.8	180.0	17.99
Oahu	2020020204	46.6	180.0	17.99
Oahu	2020020205	42.6	180.0	17.99
Oahu	2020020206	34.9	180.0	23.9908120231
Oahu	2020020207	43.10510279	180.0	30.0733611522
Oahu	2020020208	70.8659946154	180.0	38.6892331653
Oahu	2020020209	138.168771538	180.0	38.6892331653
Oahu	2020020210	159.975452308	180.0	38.6892331653
Oahu	2020020211	167.770850769	180.0	38.6892331653
Oahu	2020020212	146.277028462	180.0	38.6892331653
Oahu	2020020213	144.303842308	180.0	38.6892331653
Oahu	2020020214	141.140183077	180.0	38.6892331653
Oahu	2020020215	121.372314615	180.0	38.6892331653
Oahu	2020020216	105.755753077	180.0	38.6892331653
Oahu	2020020217	70.4633269231	180.0	38.6892331653
Oahu	2020020218	38.058337	180.0	26.0419184476
Oahu	2020020219	41.7	180.0	28.9003826515
Oahu	2020020220	49.5	180.0	17.99
Oahu	2020020221	49.8	180.0	17.99
Oahu	2020020222	69.7	180.0	17.99
Oahu	2020020223	69.9	180.0	38.6892331653
Oahu	2020020300	75.3	180.0	17.99
Oahu	2020020301	73.2	180.0	17.99
Oahu	2020020302	72.8	180.0	17.99
Oahu	2020020303	61.3	180.0	17.99
Oahu	2020020304	64.0	180.0	17.99
Oahu	2020020305	66.8	180.0	17.99
Oahu	2020020306	66.8	180.0	38.6892331653
Oahu	2020020307	69.50313764	180.0	38.6892331653
Oahu	2020020308	95.1273484615	180.0	38.6892331653
Oahu	2020020309	140.831699231	180.0	38.6892331653
Oahu	2020020310	160.717854615	180.0	38.6892331653
Oahu	2020020311	181.283012308	180.0	38.6892331653
Oahu	2020020312	200.280088462	180.0	38.6892331653
Oahu	2020020313	197.544994615	180.0	38.6892331653
Oahu	2020020314	197.085168462	180.0	38.6892331653
Oahu	2020020315	154.831570769	180.0	38.6892331653
Oahu	2020020316	125.936168462	180.0	38.6892331653
Oahu	2020020317	82.2671330769	180.0	38.6892331653
Oahu	2020020318	71.6270596154	180.0	38.6892331653
Oahu	2020020319	77.9	180.0	38.6892331653
Oahu	2020020320	75.4	180.0	17.99
Oahu	2020020321	83.5	180.0	17.99
Oahu	2020020322	77.9	180.0	17.99
Oahu	2020020323	75.9	180.0	38.6892331653
Oahu	2020020400	74.2	180.0	17.99
Oahu	2020020401	67.5	180.0	17.99
Oahu	2020020402	61.8	180.0	17.99
Oahu	2020020403	58.9	180.0	17.99
Oahu	2020020404	56.4	180.0	17.99
Oahu	2020020405	53.2	180.0	17.99
Oahu	2020020406	51.6	180.0	36.4510441264
Oahu	2020020407	53.900965976	180.0	38.215149451
Oahu	2020020408	82.5190130769	180.0	38.6892331653
Oahu	2020020409	127.754442308	180.0	38.6892331653
Oahu	2020020410	159.330358462	180.0	38.6892331653
Oahu	2020020411	192.958797692	180.0	38.6892331653
Oahu	2020020412	200.549726923	180.0	38.6892331653
Oahu	2020020413	203.097390769	180.0	38.6892331653
Oahu	2020020414	179.023480769	180.0	38.6892331653
Oahu	2020020415	169.630492308	180.0	38.6892331653
Oahu	2020020416	144.071515385	180.0	38.6892331653
Oahu	2020020417	95.8864884615	180.0	38.6892331653
Oahu	2020020418	69.0145004615	180.0	38.6892331653
Oahu	2020020419	72.1	180.0	38.6892331653
Oahu	2020020420	74.2	180.0	17.99
Oahu	2020020421	80.4	180.0	17.99
Oahu	2020020422	77.4	180.0	17.99
Oahu	2020020423	76.8	180.0	38.6892331653
Oahu	2020020500	86.9	180.0	17.99
Oahu	2020020501	92.9	180.0	17.99
Oahu	2020020502	84.7	180.0	17.99
Oahu	2020020503	80.3	180.0	17.99
Oahu	2020020504	80.6	180.0	17.99
Oahu	2020020505	72.6	180.0	17.99
Oahu	2020020506	74.8	180.0	38.6892331653
Oahu	2020020507	77.0	180.0	38.6892331653
Oahu	2020020508	109.172224615	180.0	38.6892331653
Oahu	2020020509	172.331283077	180.0	38.6892331653
Oahu	2020020510	202.953206923	180.0	38.6892331653
Oahu	2020020511	215.109828462	180.0	38.6892331653
Oahu	2020020512	223.221861538	180.0	38.6892331653
Oahu	2020020513	204.985998462	180.0	38.6892331653
Oahu	2020020514	189.070164615	180.0	38.6892331653
Oahu	2020020515	154.616431538	180.0	38.6892331653
Oahu	2020020516	133.755991538	180.0	38.6892331653
Oahu	2020020517	87.5327830769	180.0	38.6892331653
Oahu	2020020518	49.9467118462	180.0	35.3355479855
Oahu	2020020519	46.7	180.0	32.8459386793
Oahu	2020020520	55.9	180.0	17.99
Oahu	2020020521	50.6	180.0	17.99
Oahu	2020020522	64.6	180.0	17.99
Oahu	2020020523	69.4	180.0	38.6892331653
Oahu	2020020600	67.3	180.0	17.99
Oahu	2020020601	58.6	180.0	17.99
Oahu	2020020602	48.3	180.0	17.99
Oahu	2020020603	53.8	180.0	17.99
Oahu	2020020604	42.5	180.0	17.99
Oahu	2020020605	38.2	180.0	17.99
Oahu	2020020606	30.2	180.0	21.9423519614
Oahu	2020020607	30.80145552	180.0	22.2143749554
Oahu	2020020608	55.7184869231	180.0	38.6892331653
Oahu	2020020609	111.06863	180.0	38.6892331653
Oahu	2020020610	130.936823077	180.0	38.6892331653
Oahu	2020020611	143.987073846	180.0	38.6892331653
Oahu	2020020612	151.200113846	180.0	38.6892331653
Oahu	2020020613	137.785755385	180.0	38.6892331653
Oahu	2020020614	121.156108462	180.0	38.6892331653
Oahu	2020020615	106.825400769	180.0	38.6892331653
Oahu	2020020616	86.5835676923	180.0	38.6892331653
Oahu	2020020617	44.3545792308	180.0	31.004195522
Oahu	2020020618	6.90932046154	180.0	7.35422935212
Oahu	2020020619	2.1	180.0	2.20780187624
Oahu	2020020620	6.8	180.0	7.55278993937
Oahu	2020020621	6.8	180.0	7.55278993937
Oahu	2020020622	6.6	180.0	7.37322449502
Oahu	2020020623	5.3	180.0	5.70634456263
Oahu	2020020700	2.1	180.0	2.62158468823
Oahu	2020020701	0.7	180.0	0.909088300991
Oahu	2020020702	1.9	180.0	2.3852609747
Oahu	2020020703	3.2	180.0	3.87410909655
Oahu	2020020704	7.0	180.0	7.73031210016
Oahu	2020020705	4.0	180.0	4.73677241291
Oahu	2020020706	7.1	180.0	7.35422935212
Oahu	2020020707	7.0	180.0	7.35422935212
Oahu	2020020708	30.8463061538	180.0	22.2143749554
Oahu	2020020709	72.4464446154	180.0	38.6892331653
Oahu	2020020710	111.52623	180.0	38.6892331653
Oahu	2020020711	125.328010769	180.0	38.6892331653
Oahu	2020020712	123.07072	180.0	38.6892331653
Oahu	2020020713	112.286000769	180.0	38.6892331653
Oahu	2020020714	102.741705385	180.0	38.6892331653
Oahu	2020020715	90.3276015385	180.0	38.6892331653
Oahu	2020020716	71.9034307692	180.0	38.6892331653
Oahu	2020020717	39.9512938462	180.0	27.7168320399
Oahu	2020020718	4.91660584615	180.0	5.41480539468
Oahu	2020020719	6.4	180.0	6.82369216073
Oahu	2020020720	7.9	180.0	8.50449342512
Oahu	2020020721	12.0	180.0	11.6340026893
Oahu	2020020722	10.9	180.0	10.8856131829
Oahu	2020020723	18.3	180.0	15.5370915978
Oahu	2020020800	19.6	180.0	16.1828790835
Oahu	2020020801	22.3	180.0	17.19
Oahu	2020020802	7.0	180.0	7.73031210016
Oahu	2020020803	12.2	180.0	11.7650845401
Oahu	2020020804	20.2	180.0	16.4854736805
Oahu	2020020805	15.8	180.0	14.16
Oahu	2020020806	21.8	180.0	17.6652438987
Oahu	2020020807	31.40180004	180.0	22.4816759537
Oahu	2020020808	56.8460215385	180.0	38.6892331653
Oahu	2020020809	109.188777692	180.0	38.6892331653
Oahu	2020020810	142.882447692	180.0	38.6892331653
Oahu	2020020811	144.929643846	180.0	38.6892331653
Oahu	2020020812	153.912294615	180.0	38.6892331653
Oahu	2020020813	151.781657692	180.0	38.6892331653
Oahu	2020020814	148.730592308	180.0	38.6892331653
Oahu	2020020815	131.889297692	180.0	38.6892331653
Oahu	2020020816	101.096196154	180.0	38.6892331653
Oahu	2020020817	67.5373146154	180.0	38.6892331653
Oahu	2020020818	36.3378476923	180.0	24.8326043624
Oahu	2020020819	37.2	180.0	25.3176324773
Oahu	2020020820	39.8	180.0	17.99
Oahu	2020020821	44.4	180.0	17.99
Oahu	2020020822	45.6	180.0	17.99
Oahu	2020020823	46.3	180.0	32.6171641559
Oahu	2020020900	50.1	180.0	17.99
Oahu	2020020901	55.4	180.0	17.99
Oahu	2020020902	51.2	180.0	17.99
Oahu	2020020903	45.7	180.0	17.99
Oahu	2020020904	44.1	180.0	17.99
Oahu	2020020905	41.9	180.0	17.99
Oahu	2020020906	42.9	180.0	29.8396066758
Oahu	2020020907	50.0	180.0	35.3355479855
Oahu	2020020908	74.2199269231	180.0	38.6892331653
Oahu	2020020909	129.758732308	180.0	38.6892331653
Oahu	2020020910	173.594263077	180.0	38.6892331653
Oahu	2020020911	180.39483	180.0	38.6892331653
Oahu	2020020912	190.352914615	180.0	38.6892331653
Oahu	2020020913	161.365937692	180.0	38.6892331653
Oahu	2020020914	158.289788462	180.0	38.6892331653
Oahu	2020020915	144.483798462	180.0	38.6892331653
Oahu	2020020916	125.067130769	180.0	38.6892331653
Oahu	2020020917	76.3883	180.0	38.6892331653
Oahu	2020020918	52.2584210769	180.0	37.1155532751
Oahu	2020020919	52.5	180.0	37.1155532751
Oahu	2020020920	58.5	180.0	17.99
Oahu	2020020921	68.5	180.0	17.99
Oahu	2020020922	72.6	180.0	17.99
Oahu	2020020923	73.0	180.0	38.6892331653
Oahu	2020021000	74.6	180.0	17.99
Oahu	2020021001	68.3	180.0	17.99
Oahu	2020021002	65.4	180.0	17.99
Oahu	2020021003	62.9	180.0	17.99
Oahu	2020021004	48.8	180.0	17.99
Oahu	2020021005	46.6	180.0	17.99
Oahu	2020021006	40.7	180.0	28.1915270171
Oahu	2020021007	45.3	180.0	31.6979495516
Oahu	2020021008	63.1382823077	180.0	38.6892331653
Oahu	2020021009	107.826001538	180.0	38.6892331653
Oahu	2020021010	144.46398	180.0	38.6892331653
Oahu	2020021011	160.255567692	180.0	38.6892331653
Oahu	2020021012	169.990569231	180.0	38.6892331653
Oahu	2020021013	169.879490769	180.0	38.6892331653
Oahu	2020021014	162.512092308	180.0	38.6892331653
Oahu	2020021015	133.517469231	180.0	38.6892331653
Oahu	2020021016	109.098944615	180.0	38.6892331653
Oahu	2020021017	69.4099623077	180.0	38.6892331653
Oahu	2020021018	48.2889966923	180.0	33.9836733503
Oahu	2020021019	50.2	180.0	35.5594486498
Oahu	2020021020	59.7	180.0	17.99
Oahu	2020021021	72.5	180.0	17.99
Oahu	2020021022	76.2	180.0	17.99
Oahu	2020021023	74.6	180.0	38.6892331653
Oahu	2020021100	67.2	180.0	17.99
Oahu	2020021101	61.9	180.0	17.99
Oahu	2020021102	61.1	180.0	17.99
Oahu	2020021103	65.9	180.0	17.99
Oahu	2020021104	67.0	180.0	17.99
Oahu	2020021105	53.5	180.0	17.99
Oahu	2020021106	54.2	180.0	38.4338872051
Oahu	2020021107	48.2	180.0	33.9836733503
Oahu	2020021108	72.5632223077	180.0	38.6892331653
Oahu	2020021109	120.486228462	180.0	38.6892331653
Oahu	2020021110	169.951505385	180.0	38.6892331653
Oahu	2020021111	178.185239231	180.0	38.6892331653
Oahu	2020021112	197.217327692	180.0	38.6892331653
Oahu	2020021113	204.019671538	180.0	38.6892331653
Oahu	2020021114	195.637391538	180.0	38.6892331653
Oahu	2020021115	171.050933077	180.0	38.6892331653
Oahu	2020021116	134.866623846	180.0	38.6892331653
Oahu	2020021117	88.4423469231	180.0	38.6892331653
Oahu	2020021118	64.4039480769	180.0	38.6892331653
Oahu	2020021119	70.8	180.0	38.6892331653
Oahu	2020021120	72.4	180.0	17.99
Oahu	2020021121	53.9	180.0	17.99
Oahu	2020021122	41.6	180.0	17.99
Oahu	2020021123	37.8	180.0	25.8009229131
Oahu	2020021200	30.7	180.0	17.99
Oahu	2020021201	35.0	180.0	17.99
Oahu	2020021202	34.4	180.0	17.99
Oahu	2020021203	33.4	180.0	17.99
Oahu	2020021204	35.2	180.0	17.99
Oahu	2020021205	39.5	180.0	17.99
Oahu	2020021206	41.2	180.0	28.664521335
Oahu	2020021207	44.1	180.0	30.7721129598
Oahu	2020021208	69.23203	180.0	38.6892331653
Oahu	2020021209	122.873895385	180.0	38.6892331653
Oahu	2020021210	168.436265385	180.0	38.6892331653
Oahu	2020021211	191.014216154	180.0	38.6892331653
Oahu	2020021212	200.704113846	180.0	38.6892331653
Oahu	2020021213	181.492320769	180.0	38.6892331653
Oahu	2020021214	184.027707692	180.0	38.6892331653
Oahu	2020021215	159.102998462	180.0	38.6892331653
Oahu	2020021216	141.563530769	180.0	38.6892331653
Oahu	2020021217	83.0258184615	180.0	38.6892331653
Oahu	2020021218	49.6767288462	180.0	35.111245163
Oahu	2020021219	57.6	180.0	38.6892331653
Oahu	2020021220	65.2	180.0	17.99
Oahu	2020021221	65.9	180.0	17.99
Oahu	2020021222	59.2	180.0	17.99
Oahu	2020021223	63.6	180.0	38.6892331653
Oahu	2020021300	65.9	180.0	17.99
Oahu	2020021301	59.2	180.0	17.99
Oahu	2020021302	52.1	180.0	17.99
Oahu	2020021303	55.6	180.0	17.99
Oahu	2020021304	52.8	180.0	17.99
Oahu	2020021305	43.4	180.0	17.99
Oahu	2020021306	35.3	180.0	24.1095616988
Oahu	2020021307	39.6	180.0	27.2404302887
Oahu	2020021308	62.0879561538	180.0	38.6892331653
Oahu	2020021309	116.614599231	180.0	38.6892331653
Oahu	2020021310	154.1408	180.0	38.6892331653
Oahu	2020021311	169.738160769	180.0	38.6892331653
Oahu	2020021312	175.331333846	180.0	38.6892331653
Oahu	2020021313	173.514742308	180.0	38.6892331653
Oahu	2020021314	161.413735385	180.0	38.6892331653
Oahu	2020021315	127.666979231	180.0	38.6892331653
Oahu	2020021316	98.5180738462	180.0	38.6892331653
Oahu	2020021317	58.8186515385	180.0	38.6892331653
Oahu	2020021318	25.3770976154	180.0	19.5858501008
