PROJECT	TIMEPOINT	proj_min_commit_fraction	proj_max_commit_fraction	proj_min_load_fraction
Oahu_Kahe_K6	2007091515	1.0	.	.
Oahu_AES_GEN1	2007091515	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091515	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091515	1.0	.	.
Oahu_Waiau_W7_W8	2007091515	1.0	.	.
Oahu_Waiau_W7_W8	2007091515	1.0	.	.
Oahu_HPower_GEN1	2007091516	1.0	.	.
Oahu_Kahe_K1	2007091516	1.0	.	.
Oahu_Kahe_K2	2007091516	1.0	.	.
Oahu_Kahe_K3	2007091516	1.0	.	.
Oahu_Kahe_K4	2007091516	1.0	.	.
Oahu_Kahe_K5	2007091516	1.0	.	.
Oahu_Kahe_K6	2007091516	1.0	.	.
Oahu_AES_GEN1	2007091516	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091516	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091516	1.0	.	.
Oahu_Waiau_W7_W8	2007091516	1.0	.	.
Oahu_Waiau_W7_W8	2007091516	1.0	.	.
Oahu_HPower_GEN1	2007091517	1.0	.	.
Oahu_Kahe_K1	2007091517	1.0	.	.
Oahu_Kahe_K2	2007091517	1.0	.	.
Oahu_Kahe_K3	2007091517	1.0	.	.
Oahu_Kahe_K4	2007091517	1.0	.	.
Oahu_Kahe_K5	2007091517	1.0	.	.
Oahu_Kahe_K6	2007091517	1.0	.	.
Oahu_AES_GEN1	2007091517	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091517	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091517	1.0	.	.
Oahu_Waiau_W7_W8	2007091517	1.0	.	.
Oahu_Waiau_W7_W8	2007091517	1.0	.	.
Oahu_HPower_GEN1	2007091518	1.0	.	.
Oahu_Kahe_K1	2007091518	1.0	.	.
Oahu_Kahe_K2	2007091518	1.0	.	.
Oahu_Kahe_K3	2007091518	1.0	.	.
Oahu_Kahe_K4	2007091518	1.0	.	.
Oahu_Kahe_K5	2007091518	1.0	.	.
Oahu_Kahe_K6	2007091518	1.0	.	.
Oahu_AES_GEN1	2007091518	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091518	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091518	1.0	.	.
Oahu_Waiau_W7_W8	2007091518	1.0	.	.
Oahu_Waiau_W7_W8	2007091518	1.0	.	.
Oahu_HPower_GEN1	2007091519	1.0	.	.
Oahu_Kahe_K1	2007091519	1.0	.	.
Oahu_Kahe_K2	2007091519	1.0	.	.
Oahu_Kahe_K3	2007091519	1.0	.	.
Oahu_Kahe_K4	2007091519	1.0	.	.
Oahu_Kahe_K5	2007091519	1.0	.	.
Oahu_Kahe_K6	2007091519	1.0	.	.
Oahu_AES_GEN1	2007091519	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091519	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091519	1.0	.	.
Oahu_Waiau_W7_W8	2007091519	1.0	.	.
Oahu_Waiau_W7_W8	2007091519	1.0	.	.
Oahu_HPower_GEN1	2007091520	1.0	.	.
Oahu_Kahe_K1	2007091520	1.0	.	.
Oahu_Kahe_K2	2007091520	1.0	.	.
Oahu_Kahe_K3	2007091520	1.0	.	.
Oahu_Kahe_K4	2007091520	1.0	.	.
Oahu_Kahe_K5	2007091520	1.0	.	.
Oahu_Kahe_K6	2007091520	1.0	.	.
Oahu_AES_GEN1	2007091520	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091520	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091520	1.0	.	.
Oahu_Waiau_W7_W8	2007091520	1.0	.	.
Oahu_Waiau_W7_W8	2007091520	1.0	.	.
Oahu_HPower_GEN1	2007091521	1.0	.	.
Oahu_Kahe_K1	2007091521	1.0	.	.
Oahu_Kahe_K2	2007091521	1.0	.	.
Oahu_Kahe_K3	2007091521	1.0	.	.
Oahu_Kahe_K4	2007091521	1.0	.	.
Oahu_Kahe_K5	2007091521	1.0	.	.
Oahu_Kahe_K6	2007091521	1.0	.	.
Oahu_AES_GEN1	2007091521	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091521	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091521	1.0	.	.
Oahu_Waiau_W7_W8	2007091521	1.0	.	.
Oahu_Waiau_W7_W8	2007091521	1.0	.	.
Oahu_HPower_GEN1	2007091522	1.0	.	.
Oahu_Kahe_K1	2007091522	1.0	.	.
Oahu_Kahe_K2	2007091522	1.0	.	.
Oahu_Kahe_K3	2007091522	1.0	.	.
Oahu_Kahe_K4	2007091522	1.0	.	.
Oahu_Kahe_K5	2007091522	1.0	.	.
Oahu_Kahe_K6	2007091522	1.0	.	.
Oahu_AES_GEN1	2007091522	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091522	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091522	1.0	.	.
Oahu_Waiau_W7_W8	2007091522	1.0	.	.
Oahu_Waiau_W7_W8	2007091522	1.0	.	.
Oahu_HPower_GEN1	2007091523	1.0	.	.
Oahu_Kahe_K1	2007091523	1.0	.	.
Oahu_Kahe_K2	2007091523	1.0	.	.
Oahu_Kahe_K3	2007091523	1.0	.	.
Oahu_Kahe_K4	2007091523	1.0	.	.
Oahu_Kahe_K5	2007091523	1.0	.	.
Oahu_Kahe_K6	2007091523	1.0	.	.
Oahu_AES_GEN1	2007091523	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091523	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091523	1.0	.	.
Oahu_Waiau_W7_W8	2007091523	1.0	.	.
Oahu_Waiau_W7_W8	2007091523	1.0	.	.
Oahu_HPower_GEN1	2007101500	1.0	.	.
Oahu_Kahe_K1	2007101500	1.0	.	.
Oahu_Kahe_K2	2007101500	1.0	.	.
Oahu_Kahe_K3	2007101500	1.0	.	.
Oahu_Kahe_K4	2007101500	1.0	.	.
Oahu_Kahe_K5	2007101500	1.0	.	.
Oahu_Kahe_K6	2007101500	1.0	.	.
Oahu_AES_GEN1	2007101500	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101500	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101500	1.0	.	.
Oahu_Waiau_W7_W8	2007101500	1.0	.	.
Oahu_Waiau_W7_W8	2007101500	1.0	.	.
Oahu_HPower_GEN1	2007101501	1.0	.	.
Oahu_Kahe_K1	2007101501	1.0	.	.
Oahu_Kahe_K2	2007101501	1.0	.	.
Oahu_Kahe_K3	2007101501	1.0	.	.
Oahu_Kahe_K4	2007101501	1.0	.	.
Oahu_Kahe_K5	2007101501	1.0	.	.
Oahu_Kahe_K6	2007101501	1.0	.	.
Oahu_AES_GEN1	2007101501	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101501	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101501	1.0	.	.
Oahu_Waiau_W7_W8	2007101501	1.0	.	.
Oahu_Waiau_W7_W8	2007101501	1.0	.	.
Oahu_HPower_GEN1	2007101502	1.0	.	.
Oahu_Kahe_K1	2007101502	1.0	.	.
Oahu_Kahe_K2	2007101502	1.0	.	.
Oahu_Kahe_K3	2007101502	1.0	.	.
Oahu_Kahe_K4	2007101502	1.0	.	.
Oahu_Kahe_K5	2007101502	1.0	.	.
Oahu_Kahe_K6	2007101502	1.0	.	.
Oahu_AES_GEN1	2007101502	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101502	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101502	1.0	.	.
Oahu_Waiau_W7_W8	2007101502	1.0	.	.
Oahu_Waiau_W7_W8	2007101502	1.0	.	.
Oahu_HPower_GEN1	2007101503	1.0	.	.
Oahu_Kahe_K1	2007101503	1.0	.	.
Oahu_Kahe_K2	2007101503	1.0	.	.
Oahu_Kahe_K3	2007101503	1.0	.	.
Oahu_Kahe_K4	2007101503	1.0	.	.
Oahu_Kahe_K5	2007101503	1.0	.	.
Oahu_Kahe_K6	2007101503	1.0	.	.
Oahu_AES_GEN1	2007101503	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101503	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101503	1.0	.	.
Oahu_Waiau_W7_W8	2007101503	1.0	.	.
Oahu_Waiau_W7_W8	2007101503	1.0	.	.
Oahu_HPower_GEN1	2007101504	1.0	.	.
Oahu_Kahe_K1	2007101504	1.0	.	.
Oahu_Kahe_K2	2007101504	1.0	.	.
Oahu_Kahe_K3	2007101504	1.0	.	.
Oahu_Kahe_K4	2007101504	1.0	.	.
Oahu_Kahe_K5	2007101504	1.0	.	.
Oahu_Kahe_K6	2007101504	1.0	.	.
Oahu_AES_GEN1	2007101504	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101504	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101504	1.0	.	.
Oahu_Waiau_W7_W8	2007101504	1.0	.	.
Oahu_Waiau_W7_W8	2007101504	1.0	.	.
Oahu_HPower_GEN1	2007101505	1.0	.	.
Oahu_Kahe_K1	2007101505	1.0	.	.
Oahu_Kahe_K2	2007101505	1.0	.	.
Oahu_Kahe_K3	2007101505	1.0	.	.
Oahu_Kahe_K4	2007101505	1.0	.	.
Oahu_Kahe_K5	2007101505	1.0	.	.
Oahu_Kahe_K6	2007101505	1.0	.	.
Oahu_AES_GEN1	2007101505	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101505	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101505	1.0	.	.
Oahu_Waiau_W7_W8	2007101505	1.0	.	.
Oahu_Waiau_W7_W8	2007101505	1.0	.	.
Oahu_HPower_GEN1	2007101506	1.0	.	.
Oahu_Kahe_K1	2007101506	1.0	.	.
Oahu_Kahe_K2	2007101506	1.0	.	.
Oahu_Kahe_K3	2007101506	1.0	.	.
Oahu_Kahe_K4	2007101506	1.0	.	.
Oahu_Kahe_K5	2007101506	1.0	.	.
Oahu_Kahe_K6	2007101506	1.0	.	.
Oahu_AES_GEN1	2007101506	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101506	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101506	1.0	.	.
Oahu_Waiau_W7_W8	2007101506	1.0	.	.
Oahu_Waiau_W7_W8	2007101506	1.0	.	.
Oahu_HPower_GEN1	2007101507	1.0	.	.
Oahu_Kahe_K1	2007101507	1.0	.	.
Oahu_Kahe_K2	2007101507	1.0	.	.
Oahu_Kahe_K3	2007101507	1.0	.	.
Oahu_Kahe_K4	2007101507	1.0	.	.
Oahu_Kahe_K5	2007101507	1.0	.	.
Oahu_Kahe_K6	2007101507	1.0	.	.
Oahu_AES_GEN1	2007101507	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101507	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101507	1.0	.	.
Oahu_Waiau_W7_W8	2007101507	1.0	.	.
Oahu_Waiau_W7_W8	2007101507	1.0	.	.
Oahu_HPower_GEN1	2007101508	1.0	.	.
Oahu_Kahe_K1	2007101508	1.0	.	.
Oahu_Kahe_K2	2007101508	1.0	.	.
Oahu_Kahe_K3	2007101508	1.0	.	.
Oahu_Kahe_K4	2007101508	1.0	.	.
Oahu_Kahe_K5	2007101508	1.0	.	.
Oahu_Kahe_K6	2007101508	1.0	.	.
Oahu_AES_GEN1	2007101508	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101508	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101508	1.0	.	.
Oahu_Waiau_W7_W8	2007101508	1.0	.	.
Oahu_Waiau_W7_W8	2007101508	1.0	.	.
Oahu_HPower_GEN1	2007101509	1.0	.	.
Oahu_Kahe_K1	2007101509	1.0	.	.
Oahu_Kahe_K2	2007101509	1.0	.	.
Oahu_Kahe_K3	2007101509	1.0	.	.
Oahu_Kahe_K4	2007101509	1.0	.	.
Oahu_Kahe_K5	2007101509	1.0	.	.
Oahu_Kahe_K6	2007101509	1.0	.	.
Oahu_AES_GEN1	2007101509	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101509	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101509	1.0	.	.
Oahu_Waiau_W7_W8	2007101509	1.0	.	.
Oahu_Waiau_W7_W8	2007101509	1.0	.	.
Oahu_HPower_GEN1	2007101510	1.0	.	.
Oahu_Kahe_K1	2007101510	1.0	.	.
Oahu_Kahe_K2	2007101510	1.0	.	.
Oahu_Kahe_K3	2007101510	1.0	.	.
Oahu_Kahe_K4	2007101510	1.0	.	.
Oahu_Kahe_K5	2007101510	1.0	.	.
Oahu_Kahe_K6	2007101510	1.0	.	.
Oahu_AES_GEN1	2007101510	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101510	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101510	1.0	.	.
Oahu_Waiau_W7_W8	2007101510	1.0	.	.
Oahu_Waiau_W7_W8	2007101510	1.0	.	.
Oahu_HPower_GEN1	2007101511	1.0	.	.
Oahu_Kahe_K1	2007101511	1.0	.	.
Oahu_Kahe_K2	2007101511	1.0	.	.
Oahu_Kahe_K3	2007101511	1.0	.	.
Oahu_Kahe_K4	2007101511	1.0	.	.
Oahu_Kahe_K5	2007101511	1.0	.	.
Oahu_Kahe_K6	2007101511	1.0	.	.
Oahu_AES_GEN1	2007101511	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101511	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101511	1.0	.	.
Oahu_Waiau_W7_W8	2007101511	1.0	.	.
Oahu_Waiau_W7_W8	2007101511	1.0	.	.
Oahu_HPower_GEN1	2007101512	1.0	.	.
Oahu_Kahe_K1	2007101512	1.0	.	.
Oahu_Kahe_K2	2007101512	1.0	.	.
Oahu_Kahe_K3	2007101512	1.0	.	.
Oahu_Kahe_K4	2007101512	1.0	.	.
Oahu_Kahe_K5	2007101512	1.0	.	.
Oahu_Kahe_K6	2007101512	1.0	.	.
Oahu_AES_GEN1	2007101512	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101512	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101512	1.0	.	.
Oahu_Waiau_W7_W8	2007101512	1.0	.	.
Oahu_Waiau_W7_W8	2007101512	1.0	.	.
Oahu_HPower_GEN1	2007101513	1.0	.	.
Oahu_Kahe_K1	2007101513	1.0	.	.
Oahu_Kahe_K2	2007101513	1.0	.	.
Oahu_Kahe_K3	2007101513	1.0	.	.
Oahu_Kahe_K4	2007101513	1.0	.	.
Oahu_Kahe_K5	2007101513	1.0	.	.
Oahu_Kahe_K6	2007101513	1.0	.	.
Oahu_AES_GEN1	2007101513	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101513	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101513	1.0	.	.
Oahu_Waiau_W7_W8	2007101513	1.0	.	.
Oahu_Waiau_W7_W8	2007101513	1.0	.	.
Oahu_HPower_GEN1	2007101514	1.0	.	.
Oahu_Kahe_K1	2007101514	1.0	.	.
Oahu_Kahe_K2	2007101514	1.0	.	.
Oahu_Kahe_K3	2007101514	1.0	.	.
Oahu_Kahe_K4	2007101514	1.0	.	.
Oahu_Kahe_K5	2007101514	1.0	.	.
Oahu_Kahe_K6	2007101514	1.0	.	.
Oahu_AES_GEN1	2007101514	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101514	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101514	1.0	.	.
Oahu_Waiau_W7_W8	2007101514	1.0	.	.
Oahu_Waiau_W7_W8	2007101514	1.0	.	.
Oahu_HPower_GEN1	2007101515	1.0	.	.
Oahu_Kahe_K1	2007101515	1.0	.	.
Oahu_Kahe_K2	2007101515	1.0	.	.
Oahu_Kahe_K3	2007101515	1.0	.	.
Oahu_Kahe_K4	2007101515	1.0	.	.
Oahu_Kahe_K5	2007101515	1.0	.	.
Oahu_Kahe_K6	2007101515	1.0	.	.
Oahu_AES_GEN1	2007101515	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101515	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101515	1.0	.	.
Oahu_Waiau_W7_W8	2007101515	1.0	.	.
Oahu_Waiau_W7_W8	2007101515	1.0	.	.
Oahu_HPower_GEN1	2007101516	1.0	.	.
Oahu_Kahe_K1	2007101516	1.0	.	.
Oahu_Kahe_K2	2007101516	1.0	.	.
Oahu_Kahe_K3	2007101516	1.0	.	.
Oahu_Kahe_K4	2007101516	1.0	.	.
Oahu_Kahe_K5	2007101516	1.0	.	.
Oahu_Kahe_K6	2007101516	1.0	.	.
Oahu_AES_GEN1	2007101516	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101516	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101516	1.0	.	.
Oahu_Waiau_W7_W8	2007101516	1.0	.	.
Oahu_Waiau_W7_W8	2007101516	1.0	.	.
Oahu_HPower_GEN1	2007101517	1.0	.	.
Oahu_Kahe_K1	2007101517	1.0	.	.
Oahu_Kahe_K2	2007101517	1.0	.	.
Oahu_Kahe_K3	2007101517	1.0	.	.
Oahu_Kahe_K4	2007101517	1.0	.	.
Oahu_Kahe_K5	2007101517	1.0	.	.
Oahu_Kahe_K6	2007101517	1.0	.	.
Oahu_AES_GEN1	2007101517	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101517	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101517	1.0	.	.
Oahu_Waiau_W7_W8	2007101517	1.0	.	.
Oahu_Waiau_W7_W8	2007101517	1.0	.	.
Oahu_HPower_GEN1	2007101518	1.0	.	.
Oahu_Kahe_K1	2007101518	1.0	.	.
Oahu_Kahe_K2	2007101518	1.0	.	.
Oahu_Kahe_K3	2007101518	1.0	.	.
Oahu_Kahe_K4	2007101518	1.0	.	.
Oahu_Kahe_K5	2007101518	1.0	.	.
Oahu_Kahe_K6	2007101518	1.0	.	.
Oahu_AES_GEN1	2007101518	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101518	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101518	1.0	.	.
Oahu_Waiau_W7_W8	2007101518	1.0	.	.
Oahu_Waiau_W7_W8	2007101518	1.0	.	.
Oahu_HPower_GEN1	2007101519	1.0	.	.
Oahu_Kahe_K1	2007101519	1.0	.	.
Oahu_Kahe_K2	2007101519	1.0	.	.
Oahu_Kahe_K3	2007101519	1.0	.	.
Oahu_Kahe_K4	2007101519	1.0	.	.
Oahu_Kahe_K5	2007101519	1.0	.	.
Oahu_Kahe_K6	2007101519	1.0	.	.
Oahu_AES_GEN1	2007101519	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101519	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101519	1.0	.	.
Oahu_Waiau_W7_W8	2007101519	1.0	.	.
Oahu_Waiau_W7_W8	2007101519	1.0	.	.
Oahu_HPower_GEN1	2007101520	1.0	.	.
Oahu_Kahe_K1	2007101520	1.0	.	.
Oahu_Kahe_K2	2007101520	1.0	.	.
Oahu_Kahe_K3	2007101520	1.0	.	.
Oahu_Kahe_K4	2007101520	1.0	.	.
Oahu_Kahe_K5	2007101520	1.0	.	.
Oahu_Kahe_K6	2007101520	1.0	.	.
Oahu_AES_GEN1	2007101520	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101520	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101520	1.0	.	.
Oahu_Waiau_W7_W8	2007101520	1.0	.	.
Oahu_Waiau_W7_W8	2007101520	1.0	.	.
Oahu_HPower_GEN1	2007101521	1.0	.	.
Oahu_Kahe_K1	2007101521	1.0	.	.
Oahu_Kahe_K2	2007101521	1.0	.	.
Oahu_Kahe_K3	2007101521	1.0	.	.
Oahu_Kahe_K4	2007101521	1.0	.	.
Oahu_Kahe_K5	2007101521	1.0	.	.
Oahu_Kahe_K6	2007101521	1.0	.	.
Oahu_AES_GEN1	2007101521	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101521	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101521	1.0	.	.
Oahu_Waiau_W7_W8	2007101521	1.0	.	.
Oahu_Waiau_W7_W8	2007101521	1.0	.	.
Oahu_HPower_GEN1	2007101522	1.0	.	.
Oahu_Kahe_K1	2007101522	1.0	.	.
Oahu_Kahe_K2	2007101522	1.0	.	.
Oahu_Kahe_K3	2007101522	1.0	.	.
Oahu_Kahe_K4	2007101522	1.0	.	.
Oahu_Kahe_K5	2007101522	1.0	.	.
Oahu_Kahe_K6	2007101522	1.0	.	.
Oahu_AES_GEN1	2007101522	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101522	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101522	1.0	.	.
Oahu_Waiau_W7_W8	2007101522	1.0	.	.
Oahu_Waiau_W7_W8	2007101522	1.0	.	.
Oahu_HPower_GEN1	2007101523	1.0	.	.
Oahu_Kahe_K1	2007101523	1.0	.	.
Oahu_Kahe_K2	2007101523	1.0	.	.
Oahu_Kahe_K3	2007101523	1.0	.	.
Oahu_Kahe_K4	2007101523	1.0	.	.
Oahu_Kahe_K5	2007101523	1.0	.	.
Oahu_Kahe_K6	2007101523	1.0	.	.
Oahu_AES_GEN1	2007101523	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101523	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007101523	1.0	.	.
Oahu_Waiau_W7_W8	2007101523	1.0	.	.
Oahu_Waiau_W7_W8	2007101523	1.0	.	.
Oahu_HPower_GEN1	2007111500	1.0	.	.
Oahu_Kahe_K1	2007111500	1.0	.	.
Oahu_Kahe_K2	2007111500	1.0	.	.
Oahu_Kahe_K3	2007111500	1.0	.	.
Oahu_Kahe_K4	2007111500	1.0	.	.
Oahu_Kahe_K5	2007111500	1.0	.	.
Oahu_Kahe_K6	2007111500	1.0	.	.
Oahu_AES_GEN1	2007111500	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007111500	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007111500	1.0	.	.
Oahu_Waiau_W7_W8	2007111500	1.0	.	.
Oahu_Waiau_W7_W8	2007111500	1.0	.	.
Oahu_HPower_GEN1	2007111501	1.0	.	.
Oahu_Kahe_K1	2007111501	1.0	.	.
Oahu_Kahe_K2	2007111501	1.0	.	.
Oahu_Kahe_K3	2007111501	1.0	.	.
Oahu_Kahe_K4	2007111501	1.0	.	.
Oahu_Kahe_K5	2007111501	1.0	.	.
Oahu_Kahe_K6	2007111501	1.0	.	.
Oahu_AES_GEN1	2007111501	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007111501	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007111501	1.0	.	.
Oahu_Waiau_W7_W8	2007111501	1.0	.	.
Oahu_Waiau_W7_W8	2007111501	1.0	.	.
Oahu_HPower_GEN1	2007111502	1.0	.	.
Oahu_Kahe_K1	2007111502	1.0	.	.
Oahu_Kahe_K2	2007111502	1.0	.	.
Oahu_Kahe_K3	2007111502	1.0	.	.
Oahu_Kahe_K4	2007111502	1.0	.	.
Oahu_Kahe_K5	2007111502	1.0	.	.
Oahu_Kahe_K6	2007111502	1.0	.	.
Oahu_AES_GEN1	2007111502	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007111502	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007111502	1.0	.	.
Oahu_Waiau_W7_W8	2007111502	1.0	.	.
Oahu_Waiau_W7_W8	2007111502	1.0	.	.
Oahu_HPower_GEN1	2007111503	1.0	.	.
Oahu_Kahe_K1	2007111503	1.0	.	.
Oahu_Kahe_K2	2007111503	1.0	.	.
Oahu_Kahe_K3	2007111503	1.0	.	.
Oahu_Kahe_K4	2007111503	1.0	.	.
Oahu_Kahe_K5	2007111503	1.0	.	.
Oahu_Kahe_K6	2007111503	1.0	.	.
Oahu_AES_GEN1	2007111503	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007111503	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007111503	1.0	.	.
Oahu_Waiau_W7_W8	2007111503	1.0	.	.
Oahu_Waiau_W7_W8	2007111503	1.0	.	.
Oahu_HPower_GEN1	2007111504	1.0	.	.
Oahu_Kahe_K1	2007111504	1.0	.	.
Oahu_Kahe_K2	2007111504	1.0	.	.
Oahu_Kahe_K3	2007111504	1.0	.	.
Oahu_Kahe_K4	2007111504	1.0	.	.
Oahu_Kahe_K5	2007111504	1.0	.	.
Oahu_Kahe_K6	2007111504	1.0	.	.
Oahu_AES_GEN1	2007111504	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007111504	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007111504	1.0	.	.
Oahu_Waiau_W7_W8	2007111504	1.0	.	.
Oahu_Waiau_W7_W8	2007111504	1.0	.	.
Oahu_HPower_GEN1	2007111505	1.0	.	.
Oahu_Kahe_K1	2007111505	1.0	.	.
Oahu_Kahe_K2	2007111505	1.0	.	.
Oahu_Kahe_K3	2007111505	1.0	.	.
Oahu_Kahe_K4	2007111505	1.0	.	.
Oahu_Kahe_K5	2007111505	1.0	.	.
Oahu_Kahe_K6	2007111505	1.0	.	.
Oahu_AES_GEN1	2007111505	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007111505	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007111505	1.0	.	.
Oahu_Waiau_W7_W8	2007111505	1.0	.	.
Oahu_Waiau_W7_W8	2007111505	1.0	.	.
Oahu_HPower_GEN1	2007111506	1.0	.	.
Oahu_Kahe_K1	2007111506	1.0	.	.
Oahu_Kahe_K2	2007111506	1.0	.	.
Oahu_Kahe_K3	2007111506	1.0	.	.
Oahu_Kahe_K4	2007111506	1.0	.	.
Oahu_Kahe_K5	2007111506	1.0	.	.
Oahu_Kahe_K6	2007111506	1.0	.	.
Oahu_AES_GEN1	2007111506	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007111506	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007111506	1.0	.	.
Oahu_Waiau_W7_W8	2007111506	1.0	.	.
Oahu_Waiau_W7_W8	2007111506	1.0	.	.
Oahu_HPower_GEN1	2007111507	1.0	.	.
Oahu_Kahe_K1	2007111507	1.0	.	.
Oahu_Kahe_K2	2007111507	1.0	.	.
Oahu_Kahe_K3	2007111507	1.0	.	.
Oahu_Kahe_K4	2007111507	1.0	.	.
Oahu_Kahe_K5	2007111507	1.0	.	.
Oahu_Kahe_K6	2007111507	1.0	.	.
Oahu_AES_GEN1	2007111507	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007111507	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007111507	1.0	.	.
Oahu_Waiau_W7_W8	2007111507	1.0	.	.
Oahu_Waiau_W7_W8	2007111507	1.0	.	.
Oahu_HPower_GEN1	2007111508	1.0	.	.
Oahu_Kahe_K1	2007111508	1.0	.	.
Oahu_Kahe_K2	2007111508	1.0	.	.
Oahu_Kahe_K3	2007111508	1.0	.	.
Oahu_Kahe_K4	2007111508	1.0	.	.
Oahu_Kahe_K5	2007111508	1.0	.	.
Oahu_Kahe_K6	2007111508	1.0	.	.
Oahu_AES_GEN1	2007111508	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007111508	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007111508	1.0	.	.
Oahu_Waiau_W7_W8	2007111508	1.0	.	.
Oahu_Waiau_W7_W8	2007111508	1.0	.	.
Oahu_HPower_GEN1	2007111509	1.0	.	.
